date,time,co,no,no2,o3,so2,pm2_5,pm10,nh3,aqi
2024-06-17,22:00:00,333.79,0.04,9.42,15.56,3.93,3.45,5.37,2.12,1.0
2024-06-17,23:00:00,320.43,0.05,8.48,16.09,3.81,2.93,4.25,1.85,1.0
2024-06-18,00:00:00,320.43,0.09,8.65,16.09,3.93,2.66,3.62,1.68,1.0
2024-06-18,01:00:00,360.49,0.39,11.65,13.23,4.77,3.1,4.21,1.77,1.0
2024-06-18,02:00:00,453.95,2.65,15.59,9.39,5.54,3.96,5.6,2.18,1.0
2024-06-18,03:00:00,494.0,6.31,14.39,12.34,5.6,3.97,5.91,2.53,1.0
2024-06-18,04:00:00,400.54,3.16,12.34,19.85,4.71,2.81,4.39,2.18,1.0
2024-06-18,05:00:00,357.15,1.63,10.71,23.96,4.77,2.4,3.85,2.22,1.0
2024-06-18,06:00:00,337.12,1.09,9.77,26.82,4.77,2.06,3.36,2.18,1.0
2024-06-18,07:00:00,303.75,1.19,7.28,32.9,3.64,1.58,2.52,1.84,1.0
2024-06-18,08:00:00,297.07,1.62,6.25,39.7,3.4,1.62,2.34,1.63,1.0
2024-06-18,09:00:00,307.08,1.79,6.34,47.21,3.55,2.03,2.71,1.69,1.0
2024-06-18,10:00:00,330.45,1.98,7.88,50.07,4.17,2.54,3.23,1.85,1.0
2024-06-18,11:00:00,373.84,2.15,11.65,42.2,4.35,2.54,3.28,2.03,1.0
2024-06-18,12:00:00,417.23,1.56,16.79,32.54,4.29,2.5,3.23,1.93,1.0
2024-06-18,13:00:00,460.62,0.51,20.91,23.6,4.53,2.76,3.65,1.9,1.0
2024-06-18,14:00:00,473.98,0.19,20.91,18.95,4.83,3.23,4.46,1.99,1.0
2024-06-18,15:00:00,460.62,0.19,19.19,17.88,4.71,3.72,5.23,1.98,1.0
2024-06-18,16:00:00,460.62,0.16,18.51,17.7,5.01,4.27,6.15,2.09,1.0
2024-06-18,17:00:00,460.62,0.16,18.16,16.99,4.89,4.6,6.83,2.28,1.0
2024-06-18,18:00:00,460.62,0.16,17.65,15.91,4.23,4.23,6.48,2.31,1.0
2024-06-18,19:00:00,423.91,0.09,15.08,16.09,3.49,3.26,5.12,2.18,1.0
2024-06-18,20:00:00,377.18,0.04,11.65,17.52,3.28,2.59,4.05,2.06,1.0
2024-06-18,21:00:00,337.12,0.02,9.08,19.13,3.31,2.21,3.36,1.92,1.0
2024-06-18,22:00:00,310.42,0.02,7.63,20.21,3.25,1.98,2.89,1.65,1.0
2024-06-18,23:00:00,300.41,0.02,7.37,20.21,3.46,1.96,2.75,1.46,1.0
2024-06-19,00:00:00,307.08,0.06,8.23,18.78,3.87,2.11,2.86,1.44,1.0
2024-06-19,01:00:00,357.15,0.31,12.0,15.2,4.89,2.81,3.89,1.71,1.0
2024-06-19,02:00:00,447.27,2.49,15.94,11.44,5.48,3.67,5.3,2.25,1.0
2024-06-19,03:00:00,473.98,5.98,14.05,15.74,5.19,3.55,5.43,2.53,1.0
2024-06-19,04:00:00,387.19,2.4,12.85,21.28,4.05,2.52,3.96,2.09,1.0
2024-06-19,05:00:00,350.48,1.36,10.71,24.68,3.99,2.27,3.55,2.09,1.0
2024-06-19,06:00:00,330.45,0.94,9.6,28.25,3.81,2.06,3.18,2.09,1.0
2024-06-19,07:00:00,307.08,0.85,7.97,32.54,3.28,1.7,2.66,1.98,1.0
2024-06-19,08:00:00,307.08,1.23,7.45,37.55,3.19,1.73,2.64,2.03,1.0
2024-06-19,09:00:00,310.42,1.29,7.28,43.99,3.28,1.93,2.8,2.01,1.0
2024-06-19,10:00:00,323.77,1.26,8.23,46.49,3.55,2.04,2.77,1.93,1.0
2024-06-19,11:00:00,373.84,1.42,12.17,38.98,3.93,2.16,2.86,1.99,1.0
2024-06-19,12:00:00,433.92,1.29,17.99,27.89,4.05,2.4,3.14,2.06,1.0
2024-06-19,13:00:00,473.98,0.61,21.93,19.49,4.35,2.73,3.68,2.25,1.0
2024-06-19,14:00:00,460.62,0.23,20.73,17.52,4.53,3.06,4.33,2.34,1.0
2024-06-19,15:00:00,433.92,0.17,18.51,17.88,4.41,3.29,4.76,2.15,1.0
2024-06-19,16:00:00,420.57,0.14,16.79,18.06,4.41,3.48,5.03,1.99,1.0
2024-06-19,17:00:00,413.89,0.13,15.77,17.52,4.11,3.46,5.04,2.03,1.0
2024-06-19,18:00:00,400.54,0.12,14.57,17.17,3.52,2.85,4.26,1.99,1.0
2024-06-19,19:00:00,353.81,0.06,11.48,18.95,2.92,2.11,3.23,1.8,1.0
2024-06-19,20:00:00,317.1,0.02,8.74,21.64,2.92,2.02,3.16,1.69,1.0
2024-06-19,21:00:00,293.73,0.01,7.2,22.89,3.04,2.09,3.29,1.65,1.0
2024-06-19,22:00:00,283.72,0.01,6.34,23.6,2.98,2.01,3.04,1.49,1.0
2024-06-19,23:00:00,277.04,0.01,5.83,23.6,2.89,1.67,2.35,1.27,1.0
2024-06-20,00:00:00,277.04,0.03,6.08,23.25,2.98,1.48,2.0,1.14,1.0
2024-06-20,01:00:00,307.08,0.11,8.48,21.28,3.52,1.78,2.48,1.27,1.0
2024-06-20,02:00:00,373.84,1.1,12.68,17.88,4.05,2.42,3.54,1.65,1.0
2024-06-20,03:00:00,417.23,3.63,13.02,19.67,4.23,2.67,4.08,2.03,1.0
2024-06-20,04:00:00,393.87,2.99,12.51,22.53,4.23,2.69,4.14,2.25,1.0
2024-06-20,05:00:00,363.83,2.24,10.8,25.75,4.23,2.6,3.98,2.37,1.0
2024-06-20,06:00:00,343.8,1.72,9.68,28.97,3.93,2.36,3.57,2.41,1.0
2024-06-20,07:00:00,310.42,0.6,8.74,33.97,2.98,1.75,2.68,2.09,1.0
2024-06-20,08:00:00,303.75,0.31,8.74,37.55,2.77,1.56,2.28,1.82,1.0
2024-06-20,09:00:00,300.41,0.25,8.65,40.77,2.77,1.4,1.97,1.57,1.0
2024-06-20,10:00:00,290.39,0.19,8.48,42.56,2.59,1.16,1.6,1.31,1.0
2024-06-20,11:00:00,300.41,0.15,9.85,42.92,2.65,1.13,1.56,1.3,1.0
2024-06-20,12:00:00,327.11,0.12,12.34,40.05,2.77,1.25,1.73,1.46,1.0
2024-06-20,13:00:00,370.5,0.07,15.77,32.9,3.58,1.69,2.44,2.09,1.0
2024-06-20,14:00:00,397.21,0.05,17.65,25.75,4.05,2.35,3.64,3.2,1.0
2024-06-20,15:00:00,393.87,0.05,16.62,24.68,4.05,2.83,4.61,3.83,1.0
2024-06-20,16:00:00,390.53,0.04,15.42,25.39,4.17,3.46,5.66,3.99,1.0
2024-06-20,17:00:00,387.19,0.03,14.39,25.39,4.11,3.91,6.37,3.8,1.0
2024-06-20,18:00:00,370.5,0.04,13.19,24.32,3.7,3.61,5.91,3.23,1.0
2024-06-20,19:00:00,333.79,0.03,10.62,23.96,3.13,2.94,4.9,2.56,1.0
2024-06-20,20:00:00,303.75,0.02,8.31,23.96,3.01,2.71,4.5,2.15,1.0
2024-06-20,21:00:00,283.72,0.01,6.85,23.96,3.01,2.51,4.11,1.85,1.0
2024-06-20,22:00:00,273.7,0.01,6.0,24.68,2.92,2.1,3.37,1.66,1.0
2024-06-20,23:00:00,267.03,0.02,5.57,24.68,2.98,1.69,2.58,1.5,1.0
2024-06-21,00:00:00,273.7,0.03,6.08,23.96,3.25,1.61,2.36,1.47,1.0
2024-06-21,01:00:00,313.76,0.14,9.25,20.38,3.87,2.06,2.99,1.65,1.0
2024-06-21,02:00:00,390.53,1.2,13.71,15.2,4.17,2.68,4.03,2.12,1.0
2024-06-21,03:00:00,410.56,3.24,13.19,16.09,3.87,2.61,4.11,2.44,1.0
2024-06-21,04:00:00,353.81,1.55,11.48,19.31,3.25,2.06,3.23,2.12,1.0
2024-06-21,05:00:00,323.77,0.99,9.77,21.64,3.28,1.82,2.82,2.03,1.0
2024-06-21,06:00:00,307.08,0.82,9.0,24.32,3.25,1.65,2.53,2.01,1.0
2024-06-21,07:00:00,293.73,0.52,8.4,27.89,2.83,1.36,1.99,1.58,1.0
2024-06-21,08:00:00,297.07,0.75,8.57,30.76,2.89,1.38,1.86,1.28,1.0
2024-06-21,09:00:00,307.08,0.89,9.08,32.54,3.19,1.53,1.95,1.16,1.0
2024-06-21,10:00:00,343.8,1.24,11.48,29.68,3.99,2.05,2.55,1.35,1.0
2024-06-21,11:00:00,423.91,2.04,16.96,22.71,4.59,2.93,3.62,1.66,1.0
2024-06-21,12:00:00,520.71,3.19,22.96,13.95,4.77,3.61,4.48,1.77,1.0
2024-06-21,13:00:00,567.44,3.1,26.39,7.69,5.19,3.98,5.2,2.06,1.0
2024-06-21,14:00:00,520.71,1.45,24.68,7.15,5.01,3.88,5.49,2.41,1.0
2024-06-21,15:00:00,460.62,0.76,20.91,9.57,4.53,3.69,5.53,2.5,1.0
2024-06-21,16:00:00,433.92,0.5,18.68,11.0,4.35,3.62,5.61,2.56,1.0
2024-06-21,17:00:00,403.88,0.36,16.28,11.98,3.99,3.39,5.45,2.53,1.0
2024-06-21,18:00:00,367.16,0.23,13.54,13.77,3.31,2.66,4.42,2.22,1.0
2024-06-21,19:00:00,320.43,0.09,10.2,16.81,2.59,2.04,3.47,1.85,1.0
2024-06-21,20:00:00,297.07,0.03,7.8,18.42,2.24,1.99,3.41,1.71,1.0
2024-06-21,21:00:00,297.07,0.02,7.11,18.24,2.38,2.27,3.73,1.69,1.0
2024-06-21,22:00:00,297.07,0.02,6.85,17.7,2.35,2.31,3.55,1.57,1.0
2024-06-21,23:00:00,297.07,0.03,6.6,16.81,2.24,2.08,2.87,1.31,1.0
2024-06-22,00:00:00,297.07,0.05,6.6,16.09,2.24,1.88,2.43,1.14,1.0
2024-06-22,01:00:00,303.75,0.15,7.63,15.74,2.56,1.87,2.49,1.17,1.0
2024-06-22,02:00:00,337.12,0.86,9.85,13.95,2.83,2.04,2.9,1.49,1.0
2024-06-22,03:00:00,347.14,2.29,9.17,15.2,2.74,1.9,2.86,1.79,1.0
2024-06-22,04:00:00,310.42,1.45,7.88,18.06,2.5,1.56,2.39,1.79,1.0
2024-06-22,05:00:00,283.72,0.87,6.85,19.67,2.47,1.37,2.1,1.85,1.0
2024-06-22,06:00:00,267.03,0.82,5.91,21.28,2.41,1.2,1.85,1.87,1.0
2024-06-22,07:00:00,257.02,0.61,5.65,22.35,2.12,1.01,1.55,1.68,1.0
2024-06-22,08:00:00,257.02,0.61,5.83,23.25,2.09,0.96,1.46,1.54,1.0
2024-06-22,09:00:00,260.35,0.68,6.0,23.25,2.18,0.96,1.43,1.55,1.0
2024-06-22,10:00:00,260.35,0.49,6.34,22.89,2.09,0.94,1.36,1.52,1.0
2024-06-22,11:00:00,277.04,0.43,7.88,20.74,2.18,1.0,1.39,1.49,1.0
2024-06-22,12:00:00,303.75,0.42,10.02,17.7,2.29,1.16,1.57,1.57,1.0
2024-06-22,13:00:00,350.48,0.49,13.71,13.59,3.25,1.78,2.46,2.12,1.0
2024-06-22,14:00:00,373.84,0.44,15.08,11.18,3.78,2.46,3.58,2.75,1.0
2024-06-22,15:00:00,360.49,0.33,13.88,12.16,3.61,2.66,4.04,2.6,1.0
2024-06-22,16:00:00,350.48,0.23,12.68,13.41,3.49,2.58,3.95,2.22,1.0
2024-06-22,17:00:00,337.12,0.17,11.65,14.31,3.13,2.24,3.51,2.12,1.0
2024-06-22,18:00:00,317.1,0.13,10.37,15.2,2.56,1.73,2.84,2.03,1.0
2024-06-22,19:00:00,287.06,0.06,8.05,17.17,2.09,1.32,2.28,1.85,1.0
2024-06-22,20:00:00,267.03,0.03,6.17,18.78,2.09,1.32,2.3,1.71,1.0
2024-06-22,21:00:00,257.02,0.02,5.27,19.13,2.18,1.32,2.22,1.63,1.0
2024-06-22,22:00:00,250.34,0.02,4.67,19.13,2.09,1.15,1.81,1.5,1.0
2024-06-22,23:00:00,243.66,0.02,4.33,19.13,2.09,1.03,1.58,1.38,1.0
2024-06-23,00:00:00,243.66,0.04,4.54,18.78,2.18,1.11,1.64,1.31,1.0
2024-06-23,01:00:00,267.03,0.13,6.43,17.34,2.65,1.48,2.15,1.41,1.0
2024-06-23,02:00:00,313.76,0.68,9.6,14.66,2.92,1.92,2.85,1.68,1.0
2024-06-23,03:00:00,333.79,1.9,9.85,15.38,2.83,1.88,2.88,1.9,1.0
2024-06-23,04:00:00,303.75,1.24,8.83,18.6,2.65,1.6,2.45,1.8,1.0
2024-06-23,05:00:00,280.38,1.09,6.94,23.25,2.59,1.37,2.06,1.69,1.0
2024-06-23,06:00:00,260.35,0.99,5.74,28.61,2.32,1.14,1.7,1.55,1.0
2024-06-23,07:00:00,243.66,0.69,4.54,33.26,1.74,0.87,1.29,1.25,1.0
2024-06-23,08:00:00,247.0,0.73,5.01,33.97,1.88,0.95,1.36,1.3,1.0
2024-06-23,09:00:00,257.02,0.74,5.65,34.69,2.12,1.06,1.48,1.36,1.0
2024-06-23,10:00:00,270.37,0.68,6.85,32.19,2.35,1.16,1.61,1.5,1.0
2024-06-23,11:00:00,307.08,0.85,10.11,25.75,2.71,1.36,1.89,1.76,1.0
2024-06-23,12:00:00,357.15,0.89,14.22,18.6,2.89,1.63,2.24,1.95,1.0
2024-06-23,13:00:00,373.84,0.52,15.94,15.02,3.04,1.69,2.39,2.12,1.0
2024-06-23,14:00:00,347.14,0.2,13.54,16.45,2.92,1.75,2.6,2.34,1.0
2024-06-23,15:00:00,320.43,0.12,11.14,18.06,2.74,1.72,2.66,2.53,1.0
2024-06-23,16:00:00,313.76,0.09,10.28,18.42,2.95,1.99,3.11,2.6,1.0
2024-06-23,17:00:00,320.43,0.08,10.45,18.06,3.07,2.4,3.69,2.6,1.0
2024-06-23,18:00:00,317.1,0.07,10.2,17.88,2.83,2.35,3.53,2.22,1.0
2024-06-23,19:00:00,293.73,0.05,8.65,18.42,2.62,1.92,2.86,1.84,1.0
2024-06-23,20:00:00,277.04,0.04,7.45,18.42,3.1,1.83,2.7,1.71,1.0
2024-06-23,21:00:00,260.35,0.03,6.51,18.42,3.34,1.83,2.68,1.66,1.0
2024-06-23,22:00:00,253.68,0.03,5.91,18.24,3.28,1.68,2.42,1.57,1.0
2024-06-23,23:00:00,247.0,0.04,5.57,17.88,3.07,1.53,2.12,1.38,1.0
2024-06-24,00:00:00,250.34,0.06,5.57,17.34,2.95,1.49,1.99,1.2,1.0
2024-06-24,01:00:00,270.37,0.18,7.03,15.91,3.1,1.54,2.12,1.27,1.0
2024-06-24,02:00:00,317.1,1.01,9.51,13.41,3.19,1.76,2.58,1.65,1.0
2024-06-24,03:00:00,330.45,2.49,9.17,15.02,2.98,1.71,2.65,1.96,1.0
2024-06-24,04:00:00,300.41,1.44,8.65,18.78,2.74,1.43,2.3,1.98,1.0
2024-06-24,05:00:00,280.38,1.13,7.2,23.25,2.62,1.25,2.02,1.92,1.0
2024-06-24,06:00:00,270.37,0.95,6.43,28.25,2.44,1.15,1.76,1.73,1.0
2024-06-24,07:00:00,257.02,0.8,5.44,32.19,2.06,0.96,1.4,1.33,1.0
2024-06-24,08:00:00,253.68,0.91,5.14,33.26,1.94,0.84,1.19,1.12,1.0
2024-06-24,09:00:00,250.34,0.96,4.88,34.69,1.91,0.74,1.06,1.03,1.0
2024-06-24,10:00:00,250.34,0.94,5.06,33.97,1.82,0.64,0.95,0.98,1.0
2024-06-24,11:00:00,267.03,0.95,6.77,29.68,1.94,0.72,1.05,1.08,1.0
2024-06-24,12:00:00,290.39,0.73,9.25,25.39,2.06,0.83,1.21,1.2,1.0
2024-06-24,13:00:00,310.42,0.28,11.14,22.53,2.41,1.07,1.62,1.58,1.0
2024-06-24,14:00:00,313.76,0.08,11.14,22.35,2.71,1.47,2.34,2.18,1.0
2024-06-24,15:00:00,317.1,0.06,10.8,22.71,2.86,1.79,2.9,2.56,1.0
2024-06-24,16:00:00,320.43,0.06,10.88,21.28,3.25,2.34,3.73,2.66,1.0
2024-06-24,17:00:00,323.77,0.08,11.14,19.13,3.37,2.6,4.14,2.53,1.0
2024-06-24,18:00:00,320.43,0.11,11.14,17.17,3.22,2.4,3.76,2.15,1.0
2024-06-24,19:00:00,293.73,0.08,9.42,16.99,2.92,1.92,2.94,1.8,1.0
2024-06-24,20:00:00,270.37,0.04,7.45,17.7,2.8,1.66,2.5,1.71,1.0
2024-06-24,21:00:00,257.02,0.03,6.25,18.06,2.77,1.53,2.29,1.65,1.0
2024-06-24,22:00:00,243.66,0.03,5.36,18.24,2.59,1.43,2.06,1.47,1.0
2024-06-24,23:00:00,236.99,0.04,4.8,18.24,2.59,1.33,1.84,1.28,1.0
2024-06-25,00:00:00,240.33,0.06,4.93,17.7,2.74,1.22,1.67,1.17,1.0
2024-06-25,01:00:00,263.69,0.21,6.77,15.38,3.19,1.44,2.05,1.35,1.0
2024-06-25,02:00:00,313.76,1.06,9.42,12.16,3.25,1.83,2.75,1.74,1.0
2024-06-25,03:00:00,330.45,2.6,9.08,12.7,2.98,1.97,3.05,1.95,1.0
2024-06-25,04:00:00,307.08,2.21,7.97,15.56,2.71,1.85,2.75,1.79,1.0
2024-06-25,05:00:00,290.39,1.72,7.37,18.24,2.68,1.69,2.43,1.68,1.0
2024-06-25,06:00:00,283.72,1.61,6.68,22.71,2.56,1.46,2.09,1.58,1.0
2024-06-25,07:00:00,273.7,1.08,6.34,28.61,2.18,1.16,1.61,1.28,1.0
2024-06-25,08:00:00,270.37,0.78,6.68,30.4,2.15,1.03,1.4,1.09,1.0
2024-06-25,09:00:00,270.37,0.56,7.2,28.97,2.24,0.96,1.31,1.01,1.0
2024-06-25,10:00:00,277.04,0.49,8.14,27.18,2.38,0.93,1.29,1.04,1.0
2024-06-25,11:00:00,303.75,0.61,10.2,25.03,2.53,1.09,1.47,1.08,1.0
2024-06-25,12:00:00,337.12,0.55,13.19,21.82,2.62,1.3,1.73,1.12,1.0
2024-06-25,13:00:00,353.81,0.28,14.39,20.21,2.77,1.54,2.12,1.3,1.0
2024-06-25,14:00:00,343.8,0.11,13.37,20.74,2.92,1.8,2.61,1.61,1.0
2024-06-25,15:00:00,327.11,0.08,12.0,20.74,2.92,1.89,2.85,1.79,1.0
2024-06-25,16:00:00,313.76,0.08,11.14,20.03,3.1,2.09,3.23,1.82,1.0
2024-06-25,17:00:00,297.07,0.08,10.11,19.31,2.89,2.05,3.18,1.65,1.0
2024-06-25,18:00:00,280.38,0.07,8.91,19.31,2.44,1.63,2.46,1.31,1.0
2024-06-25,19:00:00,253.68,0.04,7.03,20.38,2.06,1.31,1.87,1.09,1.0
2024-06-25,20:00:00,236.99,0.03,5.57,21.1,2.06,1.29,1.79,1.09,1.0
2024-06-25,21:00:00,230.31,0.02,4.8,21.64,2.15,1.25,1.73,1.11,1.0
2024-06-25,22:00:00,223.64,0.02,4.11,22.53,2.09,1.13,1.55,1.09,1.0
2024-06-25,23:00:00,216.96,0.02,3.73,23.6,2.21,1.02,1.39,1.03,1.0
2024-06-26,00:00:00,220.3,0.03,4.03,23.96,2.47,1.05,1.44,1.03,1.0
2024-06-26,01:00:00,247.0,0.08,6.34,22.53,3.07,1.39,1.97,1.25,1.0
2024-06-26,02:00:00,303.75,0.59,10.02,19.13,3.28,1.91,2.82,1.66,1.0
2024-06-26,03:00:00,330.45,1.9,10.62,19.67,3.13,2.18,3.31,1.93,1.0
2024-06-26,04:00:00,310.42,1.84,9.25,24.68,2.92,2.08,3.11,1.88,1.0
2024-06-26,05:00:00,293.73,1.75,7.71,30.04,2.83,1.98,2.89,1.82,1.0
2024-06-26,06:00:00,283.72,1.51,6.85,37.19,2.62,1.87,2.66,1.69,1.0
2024-06-26,07:00:00,277.04,1.03,6.25,44.7,2.29,1.72,2.41,1.55,1.0
2024-06-26,08:00:00,280.38,0.75,6.43,47.92,2.24,1.67,2.28,1.47,1.0
2024-06-26,09:00:00,280.38,0.61,6.68,48.64,2.26,1.58,2.11,1.41,1.0
2024-06-26,10:00:00,280.38,0.45,7.11,46.49,2.15,1.44,1.91,1.36,1.0
2024-06-26,11:00:00,300.41,0.36,9.08,42.2,2.21,1.47,1.95,1.41,1.0
2024-06-26,12:00:00,323.77,0.2,11.65,37.55,2.32,1.61,2.12,1.42,1.0
2024-06-26,13:00:00,340.46,0.06,13.19,33.26,2.65,1.83,2.48,1.63,1.0
2024-06-26,14:00:00,343.8,0.02,12.85,30.04,2.86,2.02,2.85,1.79,1.0
2024-06-26,15:00:00,337.12,0.02,12.0,27.89,2.92,2.2,3.2,1.84,1.0
2024-06-26,16:00:00,323.77,0.02,11.14,27.18,3.1,2.33,3.45,1.8,1.0
2024-06-26,17:00:00,310.42,0.02,10.02,27.89,2.95,2.13,3.28,1.74,1.0
2024-06-26,18:00:00,293.73,0.01,8.83,28.97,2.56,1.66,2.59,1.5,1.0
2024-06-26,19:00:00,267.03,0.01,6.77,31.11,2.15,1.19,1.84,1.28,1.0
2024-06-26,20:00:00,247.0,0.0,5.01,33.26,2.03,1.04,1.55,1.22,1.0
2024-06-26,21:00:00,233.65,0.0,4.11,34.33,2.03,0.95,1.38,1.2,1.0
2024-06-26,22:00:00,226.97,0.0,3.64,35.05,1.97,0.92,1.3,1.17,1.0
2024-06-26,23:00:00,223.64,0.0,3.38,35.76,2.0,0.93,1.29,1.11,1.0
2024-06-27,00:00:00,226.97,0.0,3.6,36.12,2.09,0.98,1.34,1.11,1.0
2024-06-27,01:00:00,250.34,0.01,5.57,35.05,2.5,1.22,1.74,1.27,1.0
2024-06-27,02:00:00,303.75,0.24,9.77,31.11,2.86,1.61,2.41,1.57,1.0
2024-06-27,03:00:00,343.8,1.17,11.65,28.97,3.01,1.84,2.8,1.79,1.0
2024-06-27,04:00:00,330.45,0.65,11.65,29.33,3.04,1.9,2.84,1.84,1.0
2024-06-27,05:00:00,307.08,0.49,10.02,32.19,2.92,1.84,2.73,1.8,1.0
2024-06-27,06:00:00,293.73,0.38,8.65,36.84,2.68,1.67,2.43,1.68,1.0
2024-06-27,07:00:00,280.38,0.39,7.37,41.48,2.32,1.4,2.0,1.5,1.0
2024-06-27,08:00:00,280.38,0.45,7.28,42.56,2.29,1.34,1.92,1.47,1.0
2024-06-27,09:00:00,280.38,0.52,7.37,42.2,2.38,1.35,1.92,1.47,1.0
2024-06-27,10:00:00,283.72,0.79,7.28,41.48,2.35,1.34,1.95,1.54,1.0
2024-06-27,11:00:00,300.41,0.92,9.25,38.62,2.41,1.49,2.17,1.74,1.0
2024-06-27,12:00:00,327.11,0.87,12.0,34.33,2.47,1.72,2.45,1.87,1.0
2024-06-27,13:00:00,350.48,0.31,14.39,30.4,2.8,2.12,3.01,2.12,1.0
2024-06-27,14:00:00,353.81,0.03,14.22,28.61,3.16,2.59,3.78,2.44,1.0
2024-06-27,15:00:00,353.81,0.02,13.37,28.61,3.34,3.07,4.52,2.5,1.0
2024-06-27,16:00:00,353.81,0.02,12.85,27.18,3.67,3.57,5.18,2.31,1.0
2024-06-27,17:00:00,350.48,0.03,12.34,25.03,3.64,3.72,5.37,2.09,1.0
2024-06-27,18:00:00,333.79,0.04,11.48,23.25,3.28,3.18,4.5,1.69,1.0
2024-06-27,19:00:00,300.41,0.03,9.34,23.6,2.83,2.53,3.47,1.39,1.0
2024-06-27,20:00:00,273.7,0.01,7.54,24.68,2.8,2.48,3.27,1.3,1.0
2024-06-27,21:00:00,260.35,0.01,6.43,25.39,2.89,2.63,3.36,1.25,1.0
2024-06-27,22:00:00,250.34,0.01,5.65,25.75,2.71,2.47,3.07,1.19,1.0
2024-06-27,23:00:00,247.0,0.01,5.31,25.75,2.71,2.27,2.79,1.14,1.0
2024-06-28,00:00:00,250.34,0.02,5.65,25.39,2.89,2.2,2.73,1.14,1.0
2024-06-28,01:00:00,287.06,0.09,8.4,22.89,3.58,2.53,3.27,1.33,1.0
2024-06-28,02:00:00,357.15,0.85,12.85,18.6,3.93,2.94,4.06,1.71,1.0
2024-06-28,03:00:00,387.19,2.68,13.37,19.13,3.93,2.9,4.19,1.98,1.0
2024-06-28,04:00:00,360.49,2.79,11.14,23.96,3.81,2.72,3.94,2.03,1.0
2024-06-28,05:00:00,333.79,2.63,9.08,29.33,3.81,2.57,3.69,2.03,1.0
2024-06-28,06:00:00,320.43,2.46,7.71,35.41,3.61,2.31,3.26,1.95,1.0
2024-06-28,07:00:00,303.75,1.62,7.54,38.27,3.04,1.88,2.6,1.73,1.0
2024-06-28,08:00:00,300.41,0.96,8.31,38.27,2.77,1.61,2.19,1.57,1.0
2024-06-28,09:00:00,300.41,0.59,8.74,38.27,2.71,1.41,1.91,1.49,1.0
2024-06-28,10:00:00,300.41,0.48,8.91,38.27,2.59,1.15,1.64,1.54,1.0
2024-06-28,11:00:00,323.77,0.57,11.31,35.05,2.74,1.16,1.69,1.8,1.0
2024-06-28,12:00:00,360.49,0.66,14.57,29.68,2.92,1.34,1.97,2.09,1.0
2024-06-28,13:00:00,387.19,0.4,17.14,25.03,3.31,1.82,2.71,2.53,1.0
2024-06-28,14:00:00,390.53,0.09,17.14,22.53,3.64,2.49,3.85,3.13,1.0
2024-06-28,15:00:00,380.52,0.08,15.59,22.17,3.73,2.94,4.63,3.36,1.0
2024-06-28,16:00:00,377.18,0.07,14.91,21.64,3.99,3.25,5.12,3.29,1.0
2024-06-28,17:00:00,377.18,0.08,14.39,21.1,3.99,3.36,5.37,3.07,1.0
2024-06-28,18:00:00,363.83,0.07,13.54,21.46,3.67,3.02,4.88,2.5,1.0
2024-06-28,19:00:00,320.43,0.03,10.37,24.32,3.04,2.33,3.82,1.95,1.0
2024-06-28,20:00:00,280.38,0.01,6.94,27.54,2.5,1.95,3.22,1.65,1.0
2024-06-28,21:00:00,267.03,0.0,5.74,28.61,2.53,1.93,3.11,1.52,1.0
2024-06-28,22:00:00,257.02,0.0,5.01,28.97,2.47,1.77,2.82,1.42,1.0
2024-06-28,23:00:00,253.68,0.01,4.67,28.97,2.47,1.45,2.19,1.31,1.0
2024-06-29,00:00:00,253.68,0.01,4.93,28.61,2.65,1.29,1.87,1.3,1.0
2024-06-29,01:00:00,277.04,0.04,6.85,26.46,3.16,1.47,2.13,1.38,1.0
2024-06-29,02:00:00,330.45,0.47,10.37,22.53,3.4,1.89,2.83,1.65,1.0
2024-06-29,03:00:00,353.81,1.76,10.88,23.25,3.34,2.04,3.15,1.88,1.0
2024-06-29,04:00:00,317.1,1.63,9.0,30.4,3.16,1.96,3.0,1.9,1.0
2024-06-29,05:00:00,293.73,1.54,6.85,38.27,3.19,1.98,2.93,1.92,1.0
2024-06-29,06:00:00,283.72,1.29,5.65,46.49,3.01,2.05,2.86,1.85,1.0
2024-06-29,07:00:00,267.03,0.7,5.27,48.64,2.47,1.68,2.33,1.63,1.0
2024-06-29,08:00:00,267.03,0.44,5.91,44.35,2.35,1.31,1.9,1.58,1.0
2024-06-29,09:00:00,270.37,0.36,6.6,41.48,2.44,1.15,1.69,1.58,1.0
2024-06-29,10:00:00,273.7,0.28,6.94,40.41,2.26,1.03,1.47,1.47,1.0
2024-06-29,11:00:00,287.06,0.31,8.05,39.7,2.21,1.06,1.44,1.39,1.0
2024-06-29,12:00:00,303.75,0.24,9.94,36.12,2.24,1.1,1.48,1.38,1.0
2024-06-29,13:00:00,330.45,0.09,12.0,31.11,2.65,1.29,1.84,1.73,1.0
2024-06-29,14:00:00,343.8,0.03,13.02,27.18,3.04,1.65,2.5,2.41,1.0
2024-06-29,15:00:00,343.8,0.03,12.51,25.39,3.07,1.93,3.06,2.82,1.0
2024-06-29,16:00:00,343.8,0.04,12.0,23.96,3.34,2.32,3.72,2.94,1.0
2024-06-29,17:00:00,340.46,0.04,11.65,22.71,3.31,2.58,4.23,2.94,1.0
2024-06-29,18:00:00,327.11,0.04,10.71,21.99,2.95,2.29,3.92,2.66,1.0
